Open,High,Low,Close,Adj Close,Volume
2691.199951171875,2691.64990234375,2689.949951171875,2690.75,2690.75,2466
2690.949951171875,2691.25,2689.75,2689.85009765625,2689.85009765625,1276
2689.800048828125,2690.0,2688.699951171875,2689.949951171875,2689.949951171875,2405
2689.949951171875,2690.64990234375,2688.300048828125,2688.64990234375,2688.64990234375,5835
2688.85009765625,2690.25,2688.64990234375,2690.10009765625,2690.10009765625,6169
2687.0,2687.14990234375,2686.35009765625,2686.449951171875,2686.449951171875,10936
2686.35009765625,2688.0,2685.5,2688.0,2688.0,2273
2688.5,2689.14990234375,2687.050048828125,2687.050048828125,2687.050048828125,2242
2687.0,2688.35009765625,2686.35009765625,2688.0,2688.0,5487
2688.0,2688.25,2686.449951171875,2686.85009765625,2686.85009765625,3591
2686.60009765625,2686.89990234375,2685.25,2685.89990234375,2685.89990234375,4184
2685.89990234375,2686.0,2682.550048828125,2683.199951171875,2683.199951171875,2908
2682.699951171875,2683.0,2681.14990234375,2681.89990234375,2681.89990234375,13827
2681.60009765625,2682.14990234375,2679.64990234375,2679.85009765625,2679.85009765625,5191
2679.85009765625,2679.85009765625,2678.60009765625,2679.0,2679.0,10293
2678.85009765625,2680.5,2678.75,2680.14990234375,2680.14990234375,21821
2680.10009765625,2680.25,2678.0,2679.35009765625,2679.35009765625,7742
2679.35009765625,2679.35009765625,2678.0,2679.35009765625,2679.35009765625,10394
2679.35009765625,2680.699951171875,2678.550048828125,2679.25,2679.25,17760
2679.300048828125,2681.64990234375,2679.199951171875,2681.64990234375,2681.64990234375,1984
2681.64990234375,2682.949951171875,2681.60009765625,2682.949951171875,2682.949951171875,1358
2683.0,2683.5,2682.89990234375,2683.449951171875,2683.449951171875,1258
2683.449951171875,2683.449951171875,2681.050048828125,2681.800048828125,2681.800048828125,2128
2681.64990234375,2683.550048828125,2680.800048828125,2683.10009765625,2683.10009765625,2081
2683.050048828125,2683.60009765625,2682.5,2682.75,2682.75,1298
2682.5,2684.050048828125,2681.199951171875,2684.050048828125,2684.050048828125,1999
2684.25,2685.85009765625,2684.199951171875,2685.25,2685.25,3597
2685.199951171875,2689.0,2685.10009765625,2688.0,2688.0,4942
2687.949951171875,2688.199951171875,2685.14990234375,2685.85009765625,2685.85009765625,2062
2685.85009765625,2686.0,2684.699951171875,2686.0,2686.0,991
2686.0,2686.0,2684.89990234375,2686.0,2686.0,1145
2685.949951171875,2686.0,2684.0,2684.949951171875,2684.949951171875,1019
2684.949951171875,2685.10009765625,2683.64990234375,2684.5,2684.5,1712
2684.449951171875,2687.800048828125,2683.89990234375,2687.64990234375,2687.64990234375,2128
2687.949951171875,2687.949951171875,2685.699951171875,2686.10009765625,2686.10009765625,1398
2686.10009765625,2686.10009765625,2684.5,2685.39990234375,2685.39990234375,1006
2685.300048828125,2685.300048828125,2683.64990234375,2684.14990234375,2684.14990234375,1483
2684.25,2684.699951171875,2683.25,2684.60009765625,2684.60009765625,1725
2684.5,2686.10009765625,2683.89990234375,2685.14990234375,2685.14990234375,1640
2685.14990234375,2686.5,2683.89990234375,2686.050048828125,2686.050048828125,5710
2686.0,2686.800048828125,2686.0,2686.5,2686.5,1100
2686.449951171875,2687.050048828125,2685.14990234375,2685.14990234375,2685.14990234375,2101
2685.300048828125,2685.39990234375,2683.5,2683.64990234375,2683.64990234375,997
2683.64990234375,2685.85009765625,2683.64990234375,2684.60009765625,2684.60009765625,12732
2684.60009765625,2685.85009765625,2683.949951171875,2685.85009765625,2685.85009765625,3920
2685.800048828125,2685.89990234375,2685.050048828125,2685.39990234375,2685.39990234375,1678
2685.35009765625,2686.0,2684.89990234375,2684.949951171875,2684.949951171875,8600
2685.0,2685.0,2684.0,2684.050048828125,2684.050048828125,4008
2684.0,2684.050048828125,2683.199951171875,2683.800048828125,2683.800048828125,1166
2683.75,2683.949951171875,2683.5,2683.949951171875,2683.949951171875,1614
2684.10009765625,2684.35009765625,2684.10009765625,2684.35009765625,2684.35009765625,13129
2684.300048828125,2684.35009765625,2684.199951171875,2684.35009765625,2684.35009765625,1451
2684.300048828125,2684.35009765625,2682.85009765625,2683.10009765625,2683.10009765625,2079
2683.050048828125,2683.75,2682.0,2682.0,2682.0,2129
2682.39990234375,2682.949951171875,2681.0,2682.449951171875,2682.449951171875,3533
2682.75,2683.35009765625,2682.5,2683.35009765625,2683.35009765625,1431
2683.35009765625,2683.949951171875,2683.35009765625,2683.949951171875,2683.949951171875,1662
2683.89990234375,2683.949951171875,2683.35009765625,2683.39990234375,2683.39990234375,2967
2683.35009765625,2683.35009765625,2681.89990234375,2683.10009765625,2683.10009765625,3426
2683.199951171875,2684.449951171875,2682.199951171875,2684.39990234375,2684.39990234375,960
2684.449951171875,2687.949951171875,2684.449951171875,2687.75,2687.75,1338
2687.5,2688.5,2687.14990234375,2688.0,2688.0,1232
2687.949951171875,2688.0,2686.699951171875,2686.949951171875,2686.949951171875,2145
2686.949951171875,2686.949951171875,2685.60009765625,2686.0,2686.0,1832
2685.949951171875,2686.550048828125,2685.449951171875,2686.300048828125,2686.300048828125,3150
2687.0,2691.0,2687.0,2690.949951171875,2690.949951171875,3328
2690.050048828125,2690.14990234375,2688.25,2688.25,2688.25,1400
2688.25,2688.25,2686.25,2687.10009765625,2687.10009765625,3130
2687.0,2689.35009765625,2687.0,2689.35009765625,2689.35009765625,1620
2689.35009765625,2691.89990234375,2689.35009765625,2691.89990234375,2691.89990234375,2368
2691.85009765625,2691.85009765625,2688.14990234375,2688.14990234375,2688.14990234375,2270
2688.699951171875,2689.10009765625,2687.85009765625,2688.199951171875,2688.199951171875,1077
2688.199951171875,2689.949951171875,2688.050048828125,2688.699951171875,2688.699951171875,6263
2688.75,2688.949951171875,2685.10009765625,2686.199951171875,2686.199951171875,2525
2686.10009765625,2688.5,2685.449951171875,2688.199951171875,2688.199951171875,1544
2688.199951171875,2688.449951171875,2687.300048828125,2688.39990234375,2688.39990234375,913
2688.39990234375,2689.0,2687.0,2689.0,2689.0,1456
2688.60009765625,2689.300048828125,2688.10009765625,2688.699951171875,2688.699951171875,1308
2688.10009765625,2688.25,2687.550048828125,2688.14990234375,2688.14990234375,1366
2688.14990234375,2691.0,2688.10009765625,2691.0,2691.0,2329
2690.75,2691.0,2690.5,2690.5,2690.5,1171
2690.64990234375,2691.5,2689.800048828125,2690.85009765625,2690.85009765625,4041
2690.949951171875,2691.0,2689.199951171875,2690.25,2690.25,2163
2690.0,2695.300048828125,2690.0,2695.300048828125,2695.300048828125,32540
2695.10009765625,2696.050048828125,2694.35009765625,2694.35009765625,2694.35009765625,6287
2694.85009765625,2694.85009765625,2692.449951171875,2693.14990234375,2693.14990234375,1502
2693.0,2693.14990234375,2691.39990234375,2692.0,2692.0,1281
2692.199951171875,2692.199951171875,2690.300048828125,2690.300048828125,2690.300048828125,1424
2690.39990234375,2690.949951171875,2689.35009765625,2690.75,2690.75,4605
2690.949951171875,2692.0,2690.35009765625,2692.0,2692.0,4003
2691.10009765625,2692.0,2690.75,2691.300048828125,2691.300048828125,1207
2690.5,2690.75,2689.39990234375,2690.5,2690.5,1776
2690.449951171875,2690.550048828125,2689.699951171875,2689.800048828125,2689.800048828125,2605
2689.800048828125,2689.800048828125,2687.60009765625,2688.699951171875,2688.699951171875,1871
2688.699951171875,2688.75,2687.0,2687.0,2687.0,3500
2686.60009765625,2687.64990234375,2685.85009765625,2687.0,2687.0,4065
2686.949951171875,2687.949951171875,2686.35009765625,2687.949951171875,2687.949951171875,3136
2687.5,2687.89990234375,2687.199951171875,2687.300048828125,2687.300048828125,2020
2687.300048828125,2689.800048828125,2687.300048828125,2689.050048828125,2689.050048828125,4059
2690.050048828125,2690.800048828125,2687.64990234375,2688.75,2688.75,3414
2688.35009765625,2688.949951171875,2686.949951171875,2687.699951171875,2687.699951171875,2853
2687.449951171875,2688.550048828125,2687.449951171875,2688.550048828125,2688.550048828125,2338
2688.5,2688.800048828125,2687.949951171875,2688.699951171875,2688.699951171875,1884
2688.75,2688.75,2687.75,2688.39990234375,2688.39990234375,2855
2688.35009765625,2689.0,2687.800048828125,2688.75,2688.75,2053
2687.800048828125,2688.64990234375,2687.800048828125,2687.949951171875,2687.949951171875,2825
2687.89990234375,2688.14990234375,2686.64990234375,2687.64990234375,2687.64990234375,3481
2686.85009765625,2687.699951171875,2686.85009765625,2687.25,2687.25,1864
2687.14990234375,2687.199951171875,2686.050048828125,2686.199951171875,2686.199951171875,2315
2686.14990234375,2686.5,2685.5,2685.550048828125,2685.550048828125,2858
2685.550048828125,2688.199951171875,2685.550048828125,2688.199951171875,2688.199951171875,2732
2687.85009765625,2688.699951171875,2686.550048828125,2686.550048828125,2686.550048828125,3036
2686.550048828125,2686.85009765625,2686.550048828125,2686.85009765625,2686.85009765625,2359
2686.699951171875,2689.14990234375,2686.699951171875,2689.050048828125,2689.050048828125,2792
2689.25,2689.89990234375,2689.25,2689.85009765625,2689.85009765625,2020
2689.75,2689.800048828125,2687.25,2688.050048828125,2688.050048828125,4293
2687.5,2689.14990234375,2687.300048828125,2689.10009765625,2689.10009765625,2415
2688.75,2689.35009765625,2688.5,2688.75,2688.75,2030
2688.800048828125,2689.10009765625,2688.800048828125,2689.0,2689.0,3167
2689.0,2689.35009765625,2689.0,2689.35009765625,2689.35009765625,2077
2689.35009765625,2689.949951171875,2689.35009765625,2689.60009765625,2689.60009765625,2935
2689.60009765625,2689.60009765625,2687.85009765625,2688.0,2688.0,3851
2688.39990234375,2692.050048828125,2688.39990234375,2691.89990234375,2691.89990234375,29454
2691.64990234375,2691.64990234375,2689.300048828125,2690.10009765625,2690.10009765625,2502
2689.5,2689.89990234375,2688.75,2688.75,2688.75,3139
2688.699951171875,2689.0,2688.699951171875,2689.0,2689.0,2609
2689.0,2691.199951171875,2688.949951171875,2690.39990234375,2690.39990234375,5020
2689.300048828125,2690.89990234375,2688.75,2688.800048828125,2688.800048828125,2568
2688.89990234375,2690.85009765625,2688.800048828125,2689.85009765625,2689.85009765625,3089
2689.60009765625,2689.949951171875,2689.10009765625,2689.449951171875,2689.449951171875,2745
2689.449951171875,2689.75,2689.39990234375,2689.550048828125,2689.550048828125,2149
2689.5,2689.75,2689.449951171875,2689.75,2689.75,2632
2688.85009765625,2689.60009765625,2686.550048828125,2686.800048828125,2686.800048828125,4914
2686.800048828125,2687.949951171875,2686.64990234375,2687.5,2687.5,3810
2687.5,2688.14990234375,2687.0,2688.0,2688.0,2974
2688.449951171875,2690.699951171875,2688.050048828125,2688.949951171875,2688.949951171875,4791
2688.60009765625,2688.949951171875,2688.60009765625,2688.60009765625,2688.60009765625,268
2687.75,2687.75,2687.14990234375,2687.199951171875,2687.199951171875,4887
2687.199951171875,2687.60009765625,2687.199951171875,2687.5,2687.5,2194
2687.5,2687.60009765625,2687.449951171875,2687.60009765625,2687.60009765625,2570
2687.64990234375,2687.699951171875,2687.5,2687.60009765625,2687.60009765625,2471
2687.699951171875,2687.75,2685.449951171875,2685.5,2685.5,2999
2684.5,2685.5,2684.5,2685.199951171875,2685.199951171875,2911
2685.25,2687.699951171875,2685.199951171875,2687.0,2687.0,8667
2687.050048828125,2688.949951171875,2687.050048828125,2688.64990234375,2688.64990234375,5538
2688.60009765625,2688.60009765625,2687.0,2687.35009765625,2687.35009765625,2553
2687.35009765625,2688.5,2687.0,2688.10009765625,2688.10009765625,11516
2687.75,2688.64990234375,2687.75,2688.5,2688.5,2488
2688.5,2689.14990234375,2688.5,2689.14990234375,2689.14990234375,3954
2689.199951171875,2690.050048828125,2687.64990234375,2687.800048828125,2687.800048828125,5533
2687.800048828125,2687.89990234375,2686.949951171875,2687.89990234375,2687.89990234375,3097
2687.89990234375,2688.050048828125,2686.699951171875,2687.64990234375,2687.64990234375,2214
2687.60009765625,2688.35009765625,2686.449951171875,2687.14990234375,2687.14990234375,2489
2687.35009765625,2689.300048828125,2687.10009765625,2689.300048828125,2689.300048828125,2469
2688.949951171875,2689.25,2688.949951171875,2689.0,2689.0,1913
2689.0,2689.050048828125,2689.0,2689.0,2689.0,1826
2689.0,2689.050048828125,2687.449951171875,2687.800048828125,2687.800048828125,2927
2687.800048828125,2688.35009765625,2685.0,2685.449951171875,2685.449951171875,3137
2685.0,2685.449951171875,2685.0,2685.25,2685.25,2615
2685.300048828125,2686.0,2684.60009765625,2685.949951171875,2685.949951171875,2182
2685.800048828125,2687.25,2685.800048828125,2687.199951171875,2687.199951171875,2762
2687.60009765625,2689.0,2687.60009765625,2689.0,2689.0,3990
2688.949951171875,2689.0,2687.14990234375,2687.300048828125,2687.300048828125,4669
2687.449951171875,2687.85009765625,2686.949951171875,2687.5,2687.5,1828
2687.449951171875,2687.5,2686.75,2687.5,2687.5,2382
2687.5,2688.949951171875,2687.449951171875,2688.75,2688.75,2215
2688.75,2689.35009765625,2688.75,2689.199951171875,2689.199951171875,11641
2688.949951171875,2689.550048828125,2688.949951171875,2689.10009765625,2689.10009765625,2611
2689.10009765625,2690.0,2689.0,2690.0,2690.0,4265
2689.5,2690.550048828125,2689.5,2689.800048828125,2689.800048828125,18575
2689.75,2691.550048828125,2689.75,2691.0,2691.0,9049
2691.0,2693.0,2691.0,2693.0,2693.0,2914
2693.0,2693.949951171875,2693.0,2693.800048828125,2693.800048828125,2535
2693.75,2695.0,2693.5,2694.14990234375,2694.14990234375,3331
2695.0,2696.699951171875,2695.0,2696.550048828125,2696.550048828125,5344
2696.5,2696.5,2693.60009765625,2694.35009765625,2694.35009765625,2742
2694.35009765625,2694.39990234375,2693.60009765625,2693.800048828125,2693.800048828125,2936
2693.60009765625,2695.10009765625,2693.60009765625,2694.75,2694.75,3187
2694.550048828125,2694.699951171875,2693.0,2693.14990234375,2693.14990234375,2626
2693.14990234375,2693.199951171875,2693.0,2693.10009765625,2693.10009765625,6503
2693.050048828125,2693.14990234375,2691.14990234375,2692.0,2692.0,13121
2692.199951171875,2692.199951171875,2691.0,2691.0,2691.0,18453
2691.0,2691.0,2690.0,2690.35009765625,2690.35009765625,14555
2690.35009765625,2694.0,2690.35009765625,2693.39990234375,2693.39990234375,3929
2692.10009765625,2693.89990234375,2691.39990234375,2693.89990234375,2693.89990234375,14005
2693.60009765625,2694.39990234375,2692.699951171875,2692.75,2692.75,8959
2692.75,2692.85009765625,2691.949951171875,2692.800048828125,2692.800048828125,21658
2692.75,2694.550048828125,2691.60009765625,2693.949951171875,2693.949951171875,5934
2693.75,2694.550048828125,2692.35009765625,2693.89990234375,2693.89990234375,5014
2693.5,2693.949951171875,2693.050048828125,2693.449951171875,2693.449951171875,2387
2693.35009765625,2694.050048828125,2692.300048828125,2692.300048828125,2692.300048828125,3771
2692.300048828125,2693.10009765625,2692.0,2693.10009765625,2693.10009765625,5824
2693.050048828125,2693.10009765625,2693.0,2693.050048828125,2693.050048828125,2767
2693.050048828125,2694.14990234375,2693.0,2694.14990234375,2694.14990234375,7497
2693.949951171875,2694.300048828125,2693.75,2694.14990234375,2694.14990234375,3423
2693.75,2694.14990234375,2693.0,2693.10009765625,2693.10009765625,2878
2693.10009765625,2693.550048828125,2692.0,2692.0,2692.0,7114
2692.0,2693.300048828125,2691.0,2693.300048828125,2693.300048828125,10440
2693.0,2693.75,2692.0,2693.0,2693.0,21706
2693.0,2693.60009765625,2693.0,2693.550048828125,2693.550048828125,2842
2693.75,2695.0,2693.75,2694.949951171875,2694.949951171875,4418
2694.85009765625,2694.89990234375,2693.0,2693.64990234375,2693.64990234375,16700
2692.64990234375,2694.699951171875,2692.60009765625,2692.60009765625,2692.60009765625,3429
2692.60009765625,2694.550048828125,2692.60009765625,2694.550048828125,2694.550048828125,2792
2694.449951171875,2694.449951171875,2694.10009765625,2694.39990234375,2694.39990234375,2257
2694.35009765625,2694.449951171875,2692.050048828125,2692.5,2692.5,5041
2693.199951171875,2695.0,2692.75,2692.75,2692.75,4798
2692.60009765625,2694.449951171875,2692.0,2693.89990234375,2693.89990234375,6748
2693.5,2694.449951171875,2693.0,2693.5,2693.5,4122
2693.5,2693.949951171875,2693.0,2693.10009765625,2693.10009765625,4683
2693.10009765625,2693.64990234375,2692.0,2693.64990234375,2693.64990234375,11097
2693.25,2694.10009765625,2691.85009765625,2692.949951171875,2692.949951171875,12419
2692.60009765625,2693.60009765625,2692.0,2693.0,2693.0,5699
2693.0,2693.199951171875,2692.449951171875,2692.949951171875,2692.949951171875,12228
2692.949951171875,2693.050048828125,2692.10009765625,2692.89990234375,2692.89990234375,4288
2692.60009765625,2692.89990234375,2691.949951171875,2692.10009765625,2692.10009765625,18846
2692.0,2693.0,2691.5,2692.89990234375,2692.89990234375,8693
2692.25,2692.949951171875,2691.5,2692.5,2692.5,9053
2692.0,2693.89990234375,2692.0,2692.550048828125,2692.550048828125,13929
2692.10009765625,2692.5,2692.0,2692.25,2692.25,5005
2692.25,2692.5,2692.25,2692.5,2692.5,2633
2692.300048828125,2693.949951171875,2691.0,2693.10009765625,2693.10009765625,27126
2693.10009765625,2693.75,2692.0,2692.35009765625,2692.35009765625,11126
2692.0,2693.0,2689.85009765625,2690.800048828125,2690.800048828125,22384
2690.800048828125,2693.14990234375,2690.800048828125,2692.60009765625,2692.60009765625,2546
2692.550048828125,2692.85009765625,2692.550048828125,2692.75,2692.75,2174
2692.699951171875,2693.64990234375,2692.10009765625,2692.10009765625,2692.10009765625,16550
2692.10009765625,2692.14990234375,2690.39990234375,2690.5,2690.5,15096
2690.39990234375,2690.39990234375,2689.5,2689.5,2689.5,11076
2689.550048828125,2692.0,2689.550048828125,2692.0,2692.0,7286
2691.89990234375,2691.89990234375,2690.5,2691.10009765625,2691.10009765625,3946
2691.10009765625,2693.300048828125,2691.10009765625,2693.300048828125,2693.300048828125,2686
2692.300048828125,2693.35009765625,2692.300048828125,2693.10009765625,2693.10009765625,4259
2693.10009765625,2693.10009765625,2693.0,2693.050048828125,2693.050048828125,3389
2693.10009765625,2693.10009765625,2693.050048828125,2693.10009765625,2693.10009765625,2260
2693.050048828125,2693.10009765625,2691.0,2691.050048828125,2691.050048828125,6717
2691.050048828125,2691.39990234375,2691.050048828125,2691.39990234375,2691.39990234375,5046
2691.35009765625,2693.949951171875,2691.35009765625,2693.14990234375,2693.14990234375,4993
2693.199951171875,2693.64990234375,2693.0,2693.64990234375,2693.64990234375,4523
2693.25,2693.949951171875,2691.10009765625,2693.949951171875,2693.949951171875,8185
2693.5,2694.0,2693.5,2693.75,2693.75,2572
2693.699951171875,2693.800048828125,2693.0,2693.199951171875,2693.199951171875,3218
2693.0,2693.550048828125,2693.0,2693.0,2693.0,5588
2693.050048828125,2693.050048828125,2692.0,2692.050048828125,2692.050048828125,3712
2692.050048828125,2692.10009765625,2692.0,2692.10009765625,2692.10009765625,3253
2692.10009765625,2692.14990234375,2692.050048828125,2692.10009765625,2692.10009765625,5225
2692.14990234375,2692.300048828125,2692.14990234375,2692.199951171875,2692.199951171875,3603
2692.199951171875,2692.300048828125,2692.199951171875,2692.199951171875,2692.199951171875,2828
2692.25,2692.300048828125,2692.25,2692.25,2692.25,10013
2692.300048828125,2692.300048828125,2691.0,2691.39990234375,2691.39990234375,6495
2691.0,2691.300048828125,2690.5,2690.5,2690.5,6256
2690.5,2690.550048828125,2690.5,2690.5,2690.5,2436
2690.550048828125,2690.60009765625,2690.5,2690.550048828125,2690.550048828125,6206
2690.550048828125,2690.60009765625,2690.5,2690.550048828125,2690.550048828125,2734
2690.60009765625,2690.699951171875,2690.550048828125,2690.64990234375,2690.64990234375,6184
2690.64990234375,2690.75,2690.64990234375,2690.699951171875,2690.699951171875,5290
2690.699951171875,2690.75,2689.0,2690.199951171875,2690.199951171875,7995
2690.14990234375,2690.5,2690.14990234375,2690.449951171875,2690.449951171875,2107
2690.449951171875,2690.449951171875,2689.0,2689.449951171875,2689.449951171875,2359
2689.39990234375,2690.25,2689.050048828125,2690.0,2690.0,2334
2690.0,2690.25,2690.0,2690.25,2690.25,2874
2690.199951171875,2690.5,2690.0,2690.5,2690.5,3924
2690.25,2690.5,2690.25,2690.39990234375,2690.39990234375,2354
2690.35009765625,2690.699951171875,2690.300048828125,2690.64990234375,2690.64990234375,3798
2690.64990234375,2690.800048828125,2688.0,2688.0,2688.0,27049
2688.050048828125,2689.75,2687.0,2689.699951171875,2689.699951171875,12811
2689.699951171875,2691.60009765625,2688.800048828125,2689.0,2689.0,15882
2689.050048828125,2689.050048828125,2687.85009765625,2687.89990234375,2687.89990234375,5633
2687.89990234375,2688.0,2685.5,2685.5,2685.5,16108
2686.35009765625,2687.10009765625,2684.699951171875,2687.050048828125,2687.050048828125,11503
2687.050048828125,2688.10009765625,2687.050048828125,2688.10009765625,2688.10009765625,6398
2688.050048828125,2689.800048828125,2688.050048828125,2689.35009765625,2689.35009765625,8276
2689.800048828125,2690.10009765625,2688.10009765625,2688.199951171875,2688.199951171875,14650
2688.199951171875,2688.25,2688.10009765625,2688.10009765625,2688.10009765625,9752
2688.14990234375,2688.14990234375,2687.0,2687.0,2687.0,7314
2687.0,2687.050048828125,2686.0,2686.050048828125,2686.050048828125,7089
2686.0,2686.050048828125,2686.0,2686.0,2686.0,6085
2686.050048828125,2687.949951171875,2686.0,2687.800048828125,2687.800048828125,21750
2687.89990234375,2689.25,2687.85009765625,2688.699951171875,2688.699951171875,6112
2688.699951171875,2689.64990234375,2687.300048828125,2687.300048828125,2687.300048828125,10576
2687.449951171875,2687.449951171875,2685.050048828125,2685.35009765625,2685.35009765625,10793
