Open,High,Low,Close,Volume,Dividends,Stock Splits
152.4250030517578,152.49000549316406,152.3498992919922,152.3498992919922,135797,0.0,0.0
152.3415985107422,152.55889892578125,152.3000030517578,152.5399932861328,108842,0.0,0.0
152.53599548339844,152.74000549316406,152.53280639648438,152.6999969482422,170133,0.0,0.0
152.69000244140625,152.82000732421875,152.69000244140625,152.72360229492188,163542,0.0,0.0
152.72000122070312,152.8800048828125,152.7100067138672,152.8300018310547,158550,0.0,0.0
152.8249969482422,152.92999267578125,152.75,152.75999450683594,189532,0.0,0.0
152.7624969482422,152.9600067138672,152.74000549316406,152.8701934814453,173917,0.0,0.0
152.875,152.9499969482422,152.86000061035156,152.93600463867188,102994,0.0,0.0
152.94000244140625,152.99000549316406,152.83999633789062,152.94000244140625,160603,0.0,0.0
152.9499969482422,153.01499938964844,152.83999633789062,152.9600067138672,268903,0.0,0.0
152.9550018310547,152.97999572753906,152.88999938964844,152.97999572753906,118761,0.0,0.0
152.97999572753906,153.08999633789062,152.96499633789062,152.9980926513672,197103,0.0,0.0
152.99209594726562,153.19000244140625,152.89999389648438,153.17010498046875,238311,0.0,0.0
153.17599487304688,153.17990112304688,152.9199981689453,152.97500610351562,174400,0.0,0.0
152.97970581054688,153.02000427246094,152.9199981689453,152.98989868164062,141709,0.0,0.0
152.97999572753906,153.05999755859375,152.83999633789062,152.85980224609375,175958,0.0,0.0
152.8560028076172,153.02000427246094,152.8000946044922,152.94749450683594,182494,0.0,0.0
152.9340057373047,153.0299072265625,152.92999267578125,152.9600067138672,142808,0.0,0.0
152.96400451660156,152.97000122070312,152.8300018310547,152.83999633789062,124336,0.0,0.0
152.8350067138672,152.84140014648438,152.61000061035156,152.69000244140625,189270,0.0,0.0
152.69000244140625,152.75,152.57000732421875,152.64500427246094,160321,0.0,0.0
152.64999389648438,152.66000366210938,152.52999877929688,152.55999755859375,152780,0.0,0.0
152.55810546875,152.60000610351562,152.4600067138672,152.47000122070312,115265,0.0,0.0
152.49000549316406,152.59500122070312,152.47999572753906,152.49000549316406,108648,0.0,0.0
152.50990295410156,152.639892578125,152.5,152.60000610351562,105943,0.0,0.0
152.60000610351562,152.72000122070312,152.58999633789062,152.7050018310547,145719,0.0,0.0
152.70840454101562,152.74000549316406,152.5800018310547,152.72000122070312,140431,0.0,0.0
152.72999572753906,152.77000427246094,152.66000366210938,152.68539428710938,157335,0.0,0.0
152.6800994873047,152.6999969482422,152.56100463867188,152.64500427246094,71187,0.0,0.0
152.64999389648438,152.80999755859375,152.64999389648438,152.6750030517578,104169,0.0,0.0
152.67010498046875,152.86000061035156,152.6699981689453,152.80499267578125,125355,0.0,0.0
152.80499267578125,152.89999389648438,152.8000030517578,152.82000732421875,117218,0.0,0.0
152.83749389648438,153.0399932861328,152.8311004638672,153.0,264792,0.0,0.0
153.0050048828125,153.27999877929688,152.99000549316406,153.07000732421875,249482,0.0,0.0
153.0800018310547,153.21499633789062,152.94000244140625,152.94000244140625,135687,0.0,0.0
152.94000244140625,152.99000549316406,152.85000610351562,152.87010192871094,96739,0.0,0.0
152.8699951171875,152.92889404296875,152.72999572753906,152.80499267578125,123045,0.0,0.0
152.80999755859375,153.05999755859375,152.77999877929688,153.01780700683594,121522,0.0,0.0
153.01559448242188,153.14999389648438,153.01019287109375,153.1436004638672,116179,0.0,0.0
153.1436004638672,153.2100067138672,153.0749969482422,153.197998046875,91850,0.0,0.0
153.19000244140625,153.27000427246094,153.11000061035156,153.2698974609375,145381,0.0,0.0
153.25999450683594,153.27000427246094,153.16000366210938,153.22999572753906,113296,0.0,0.0
153.23519897460938,153.3000030517578,153.11500549316406,153.3000030517578,132120,0.0,0.0
153.29730224609375,153.35000610351562,153.25999450683594,153.27499389648438,114448,0.0,0.0
153.2783966064453,153.29379272460938,153.19500732421875,153.21170043945312,115076,0.0,0.0
153.2100067138672,153.33909606933594,153.1750030517578,153.32859802246094,126633,0.0,0.0
153.32000732421875,153.3300018310547,153.17010498046875,153.20899963378906,125666,0.0,0.0
153.2154998779297,153.25750732421875,153.1649932861328,153.17999267578125,89995,0.0,0.0
153.17230224609375,153.1750030517578,153.0511016845703,153.0511016845703,104957,0.0,0.0
153.05999755859375,153.18499755859375,153.05999755859375,153.14999389648438,82722,0.0,0.0
153.16000366210938,153.19369506835938,153.11000061035156,153.17999267578125,57991,0.0,0.0
153.1999969482422,153.2899932861328,153.1300048828125,153.16000366210938,103508,0.0,0.0
153.1649932861328,153.27999877929688,153.1199951171875,153.19000244140625,116461,0.0,0.0
153.1999969482422,153.36500549316406,153.1750030517578,153.32000732421875,140705,0.0,0.0
153.30999755859375,153.33999633789062,153.17759704589844,153.18739318847656,80076,0.0,0.0
153.19000244140625,153.3000030517578,153.19000244140625,153.27000427246094,85167,0.0,0.0
153.25999450683594,153.32000732421875,153.2100067138672,153.21499633789062,73800,0.0,0.0
153.2187042236328,153.4600067138672,153.19000244140625,153.4499969482422,133525,0.0,0.0
153.44009399414062,153.55990600585938,153.4174041748047,153.49000549316406,156371,0.0,0.0
153.49000549316406,153.5998992919922,153.41000366210938,153.4199981689453,167872,0.0,0.0
153.42999267578125,153.47999572753906,153.35000610351562,153.41000366210938,88125,0.0,0.0
153.4149932861328,153.50999450683594,153.38999938964844,153.4499969482422,77384,0.0,0.0
153.46609497070312,153.47000122070312,153.36000061035156,153.39500427246094,75961,0.0,0.0
153.39999389648438,153.42999267578125,153.3303985595703,153.4199981689453,104187,0.0,0.0
153.42750549316406,153.44000244140625,153.33999633789062,153.36000061035156,98022,0.0,0.0
153.3699951171875,153.47999572753906,153.27999877929688,153.44000244140625,95156,0.0,0.0
153.44000244140625,153.45469665527344,153.35499572753906,153.35499572753906,45900,0.0,0.0
153.3699951171875,153.4197998046875,153.30999755859375,153.30999755859375,61358,0.0,0.0
153.31500244140625,153.3699951171875,153.25999450683594,153.36500549316406,69960,0.0,0.0
153.35000610351562,153.4600067138672,153.35000610351562,153.40499877929688,69910,0.0,0.0
153.41000366210938,153.42999267578125,153.32000732421875,153.35060119628906,142595,0.0,0.0
153.35890197753906,153.4600067138672,153.35000610351562,153.3730010986328,53862,0.0,0.0
153.38999938964844,153.49000549316406,153.36000061035156,153.4398956298828,52364,0.0,0.0
153.42999267578125,153.4499969482422,153.36000061035156,153.41000366210938,66775,0.0,0.0
153.4001007080078,153.44500732421875,153.3000030517578,153.37240600585938,81130,0.0,0.0
153.3699951171875,153.42999267578125,153.3300018310547,153.3350067138672,72375,0.0,0.0
153.3300018310547,153.36000061035156,153.22000122070312,153.35000610351562,103455,0.0,0.0
153.33999633789062,153.3699951171875,153.23129272460938,153.24000549316406,66915,0.0,0.0
153.24000549316406,153.24000549316406,153.08999633789062,153.16000366210938,123587,0.0,0.0
153.16000366210938,153.20899963378906,153.1199951171875,153.14100646972656,64232,0.0,0.0
153.14999389648438,153.19000244140625,153.0399932861328,153.0500030517578,89239,0.0,0.0
153.05999755859375,153.16000366210938,153.0500030517578,153.13999938964844,51640,0.0,0.0
153.13999938964844,153.18499755859375,153.1199951171875,153.1300048828125,52071,0.0,0.0
153.1259002685547,153.16000366210938,153.0449981689453,153.0699005126953,72694,0.0,0.0
153.07000732421875,153.08999633789062,152.9949951171875,153.01400756835938,131563,0.0,0.0
153.01499938964844,153.02000427246094,152.9499969482422,152.9949951171875,100821,0.0,0.0
152.99000549316406,153.0789031982422,152.96029663085938,153.00999450683594,71281,0.0,0.0
153.01499938964844,153.14999389648438,153.01499938964844,153.1300048828125,72126,0.0,0.0
153.1199951171875,153.13999938964844,153.08999633789062,153.1199951171875,43876,0.0,0.0
153.11500549316406,153.19000244140625,153.07000732421875,153.07220458984375,185034,0.0,0.0
153.0800018310547,153.19000244140625,153.04580688476562,153.1300048828125,58150,0.0,0.0
153.13999938964844,153.16000366210938,153.02000427246094,153.07000732421875,53889,0.0,0.0
153.05999755859375,153.07000732421875,153.01499938964844,153.02999877929688,50704,0.0,0.0
153.0399932861328,153.08999633789062,152.9810028076172,152.9810028076172,52971,0.0,0.0
152.97999572753906,153.03829956054688,152.9499969482422,152.97999572753906,65832,0.0,0.0
152.97999572753906,153.11000061035156,152.92010498046875,153.05499267578125,72112,0.0,0.0
153.0500030517578,153.05859375,152.97500610351562,153.00999450683594,52104,0.0,0.0
153.00999450683594,153.02999877929688,152.98500061035156,153.01499938964844,44697,0.0,0.0
153.02000427246094,153.02000427246094,152.94000244140625,152.96499633789062,73057,0.0,0.0
152.960693359375,153.06500244140625,152.94400024414062,153.05499267578125,48420,0.0,0.0
153.05270385742188,153.08999633789062,153.00999450683594,153.0399932861328,49813,0.0,0.0
153.0399932861328,153.0800018310547,153.02000427246094,153.07000732421875,54954,0.0,0.0
153.0800018310547,153.08999633789062,153.0301055908203,153.05999755859375,53146,0.0,0.0
153.0500030517578,153.08999633789062,153.02999877929688,153.08999633789062,40887,0.0,0.0
153.08999633789062,153.08999633789062,152.9700927734375,152.97999572753906,75131,0.0,0.0
152.97500610351562,152.97999572753906,152.69500732421875,152.7259979248047,118636,0.0,0.0
152.72000122070312,152.75999450683594,152.64500427246094,152.7100067138672,96112,0.0,0.0
152.70010375976562,152.77999877929688,152.68600463867188,152.75950622558594,134725,0.0,0.0
152.75,152.75,152.52000427246094,152.5399932861328,118098,0.0,0.0
152.5399932861328,152.61500549316406,152.52000427246094,152.61000061035156,61460,0.0,0.0
152.6199951171875,152.64990234375,152.5749969482422,152.606201171875,41117,0.0,0.0
152.61000061035156,152.66000366210938,152.5800018310547,152.58560180664062,45727,0.0,0.0
152.5749969482422,152.6199951171875,152.5399932861328,152.60499572753906,55341,0.0,0.0
152.60000610351562,152.6199951171875,152.55999755859375,152.58009338378906,40681,0.0,0.0
152.58009338378906,152.6300048828125,152.57000732421875,152.6300048828125,42429,0.0,0.0
152.6300048828125,152.6699981689453,152.5850067138672,152.66000366210938,56383,0.0,0.0
152.66839599609375,152.67999267578125,152.5500946044922,152.5800018310547,46451,0.0,0.0
152.57000732421875,152.63999938964844,152.57000732421875,152.60499572753906,53664,0.0,0.0
152.61000061035156,152.61000061035156,152.41000366210938,152.52999877929688,113404,0.0,0.0
152.52999877929688,152.55999755859375,152.44000244140625,152.5449981689453,89723,0.0,0.0
152.52000427246094,152.55999755859375,152.47999572753906,152.49000549316406,51728,0.0,0.0
152.48500061035156,152.5500030517578,152.48500061035156,152.5399932861328,50387,0.0,0.0
152.54690551757812,152.57000732421875,152.51089477539062,152.51089477539062,34006,0.0,0.0
152.51100158691406,152.57989501953125,152.50999450683594,152.5601043701172,49222,0.0,0.0
152.57000732421875,152.58999633789062,152.54930114746094,152.56900024414062,31621,0.0,0.0
152.56500244140625,152.60000610351562,152.51499938964844,152.60000610351562,41492,0.0,0.0
152.60000610351562,153.55999755859375,152.5850067138672,153.26010131835938,375076,0.0,0.0
153.27999877929688,153.47000122070312,152.3800048828125,152.5,298463,0.0,0.0
152.50999450683594,153.10000610351562,152.50999450683594,152.86000061035156,169490,0.0,0.0
152.9398956298828,153.4199981689453,152.85499572753906,153.32000732421875,228571,0.0,0.0
153.35000610351562,153.99000549316406,153.31640625,153.9199981689453,417056,0.0,0.0
153.94000244140625,154.12680053710938,153.67999267578125,153.9199981689453,482186,0.0,0.0
153.91000366210938,154.32000732421875,153.82000732421875,154.05499267578125,333315,0.0,0.0
154.00999450683594,154.19000244140625,153.82000732421875,154.05999755859375,219641,0.0,0.0
154.0500030517578,154.22999572753906,153.89999389648438,154.2100067138672,264726,0.0,0.0
154.22000122070312,154.2899932861328,153.8699951171875,154.02000427246094,157547,0.0,0.0
154.0500030517578,154.27999877929688,153.94000244140625,154.25999450683594,222239,0.0,0.0
154.2301025390625,154.55999755859375,154.22950744628906,154.5500030517578,399312,0.0,0.0
154.5500030517578,154.9600067138672,154.47999572753906,154.88999938964844,365992,0.0,0.0
154.88180541992188,155.0,154.83999633789062,154.85000610351562,348515,0.0,0.0
154.8699951171875,154.9499969482422,154.67999267578125,154.88999938964844,320604,0.0,0.0
154.89999389648438,155.07000732421875,154.88999938964844,154.92999267578125,494316,0.0,0.0
154.9199981689453,155.22999572753906,154.9199981689453,155.02000427246094,313737,0.0,0.0
155.02760314941406,155.02999877929688,154.8699951171875,154.92999267578125,196107,0.0,0.0
154.94000244140625,155.0500030517578,154.75,154.8101043701172,206272,0.0,0.0
154.8300018310547,155.14999389648438,154.76499938964844,154.9499969482422,300031,0.0,0.0
154.94000244140625,155.00999450683594,154.52000427246094,154.5399932861328,261489,0.0,0.0
154.52999877929688,154.61000061035156,154.33999633789062,154.35000610351562,282519,0.0,0.0
154.36000061035156,154.72000122070312,154.35009765625,154.5478057861328,295750,0.0,0.0
154.5500030517578,154.55999755859375,154.23199462890625,154.27000427246094,213481,0.0,0.0
154.27999877929688,154.3800048828125,154.16000366210938,154.2700958251953,208103,0.0,0.0
154.30499267578125,154.47999572753906,154.0500030517578,154.42999267578125,163828,0.0,0.0
154.44000244140625,154.6699981689453,154.3300018310547,154.52000427246094,171731,0.0,0.0
154.52999877929688,154.77000427246094,154.52000427246094,154.52999877929688,224504,0.0,0.0
154.52999877929688,154.5800018310547,154.17999267578125,154.3300018310547,180814,0.0,0.0
154.3699951171875,154.58999633789062,154.3699951171875,154.5677947998047,185371,0.0,0.0
154.5428924560547,154.63999938964844,154.27999877929688,154.35000610351562,216263,0.0,0.0
154.35000610351562,154.58999633789062,154.2989959716797,154.5399932861328,191281,0.0,0.0
154.5399932861328,154.5399932861328,154.35000610351562,154.36599731445312,122553,0.0,0.0
154.3699951171875,154.63999938964844,154.19000244140625,154.2100067138672,205669,0.0,0.0
154.2100067138672,154.25999450683594,153.50999450683594,153.52999877929688,364522,0.0,0.0
153.54620361328125,153.80999755859375,153.14999389648438,153.6300048828125,296494,0.0,0.0
153.6199951171875,153.82000732421875,153.5399932861328,153.77999877929688,149482,0.0,0.0
153.77999877929688,153.89999389648438,153.66000366210938,153.77780151367188,158735,0.0,0.0
153.77000427246094,154.17999267578125,153.72000122070312,154.11000061035156,208315,0.0,0.0
154.07000732421875,154.11000061035156,153.82000732421875,153.9550018310547,146614,0.0,0.0
153.9550018310547,154.0399932861328,153.44000244140625,153.57000732421875,199555,0.0,0.0
153.58990478515625,153.8000030517578,153.52000427246094,153.727294921875,162205,0.0,0.0
153.72999572753906,153.94000244140625,153.6300048828125,153.67759704589844,132785,0.0,0.0
153.67999267578125,153.8000030517578,153.5399932861328,153.72000122070312,141958,0.0,0.0
153.714599609375,153.8699951171875,153.6300048828125,153.77999877929688,111861,0.0,0.0
153.78289794921875,154.10000610351562,153.75999450683594,154.02999877929688,130303,0.0,0.0
154.0196990966797,154.02000427246094,153.3000030517578,153.4008026123047,220451,0.0,0.0
153.4199981689453,153.67999267578125,153.3699951171875,153.40499877929688,118444,0.0,0.0
153.39999389648438,153.4199981689453,152.85000610351562,152.8800048828125,344494,0.0,0.0
152.8800048828125,152.90640258789062,152.33999633789062,152.4600067138672,345886,0.0,0.0
152.4600067138672,152.64999389648438,152.36000061035156,152.58999633789062,257080,0.0,0.0
152.58999633789062,152.6300048828125,151.99000549316406,152.0749969482422,370649,0.0,0.0
152.0699005126953,152.2100067138672,151.86000061035156,152.1199951171875,223493,0.0,0.0
152.08999633789062,152.22000122070312,151.7100067138672,151.74000549316406,249741,0.0,0.0
151.7342987060547,152.14979553222656,151.66000366210938,151.9398956298828,291133,0.0,0.0
151.92999267578125,152.1114959716797,151.77499389648438,152.1114959716797,184109,0.0,0.0
152.10000610351562,152.3800048828125,152.0500030517578,152.3800048828125,231967,0.0,0.0
152.389892578125,152.38999938964844,152.0500030517578,152.10989379882812,163630,0.0,0.0
152.0800018310547,152.30999755859375,152.0399932861328,152.24169921875,155141,0.0,0.0
152.2449951171875,152.47999572753906,152.1699981689453,152.4499969482422,210921,0.0,0.0
152.4600067138672,152.656494140625,152.3800048828125,152.60000610351562,197443,0.0,0.0
152.5800018310547,152.5800018310547,152.3800048828125,152.43629455566406,150614,0.0,0.0
152.42999267578125,152.4499969482422,152.27999877929688,152.30130004882812,127236,0.0,0.0
152.30880737304688,152.32000732421875,151.97000122070312,152.08999633789062,250373,0.0,0.0
152.08999633789062,152.1999969482422,151.91000366210938,151.97999572753906,151664,0.0,0.0
151.97999572753906,151.97999572753906,151.80999755859375,151.92999267578125,163677,0.0,0.0
151.92999267578125,151.99000549316406,151.7899932861328,151.7899932861328,151982,0.0,0.0
151.810302734375,151.8699951171875,151.58999633789062,151.60000610351562,233219,0.0,0.0
151.60000610351562,151.78990173339844,151.5800018310547,151.63999938964844,147094,0.0,0.0
151.6300048828125,151.6699981689453,151.36000061035156,151.625,322814,0.0,0.0
151.6300048828125,151.9199981689453,151.6300048828125,151.82000732421875,198019,0.0,0.0
151.82000732421875,151.91000366210938,151.74000549316406,151.7698974609375,117805,0.0,0.0
151.75999450683594,151.9499969482422,151.75,151.89999389648438,110487,0.0,0.0
151.8699951171875,152.1300048828125,151.8488006591797,152.05999755859375,173179,0.0,0.0
152.08999633789062,152.24000549316406,152.00999450683594,152.13999938964844,171987,0.0,0.0
152.13999938964844,152.25999450683594,152.0449981689453,152.0800018310547,115326,0.0,0.0
152.05999755859375,152.0800018310547,151.88999938964844,152.0449981689453,143108,0.0,0.0
152.0399932861328,152.08120727539062,151.90699768066406,151.9499969482422,89757,0.0,0.0
151.92999267578125,152.1699981689453,151.88999938964844,152.12989807128906,87779,0.0,0.0
152.11619567871094,152.27000427246094,152.04800415039062,152.25,143694,0.0,0.0
152.25489807128906,152.55999755859375,152.17999267578125,152.36500549316406,197653,0.0,0.0
152.36000061035156,152.44000244140625,152.25,152.41529846191406,124438,0.0,0.0
152.38999938964844,152.66000366210938,152.38009643554688,152.5800018310547,204104,0.0,0.0
152.60000610351562,152.60000610351562,152.41000366210938,152.52499389648438,131154,0.0,0.0
152.52999877929688,152.52999877929688,152.40499877929688,152.43800354003906,72578,0.0,0.0
152.42999267578125,152.72000122070312,152.4149932861328,152.6999969482422,129499,0.0,0.0
152.72000122070312,153.22000122070312,152.72000122070312,153.1707000732422,331791,0.0,0.0
153.16000366210938,153.1710968017578,152.91000366210938,153.08999633789062,140540,0.0,0.0
153.08999633789062,153.25999450683594,153.05999755859375,153.07000732421875,132755,0.0,0.0
153.0800018310547,153.39999389648438,153.0222930908203,153.2187042236328,160918,0.0,0.0
153.22000122070312,153.32000732421875,153.12989807128906,153.2899932861328,105891,0.0,0.0
153.3000030517578,153.52000427246094,153.2198944091797,153.48069763183594,212276,0.0,0.0
153.49000549316406,153.55999755859375,153.31939697265625,153.35000610351562,212523,0.0,0.0
153.3699951171875,153.39999389648438,153.22999572753906,153.22999572753906,143495,0.0,0.0
153.27999877929688,153.5500030517578,153.2700958251953,153.5500030517578,175903,0.0,0.0
153.52499389648438,153.74000549316406,153.5198974609375,153.7100067138672,233988,0.0,0.0
153.7104034423828,153.74000549316406,153.55999755859375,153.58999633789062,217280,0.0,0.0
153.58889770507812,153.72000122070312,153.56280517578125,153.63800048828125,134200,0.0,0.0
153.6750030517578,153.7239990234375,153.59010314941406,153.6750030517578,100038,0.0,0.0
153.6699981689453,153.67999267578125,153.4600067138672,153.48880004882812,143008,0.0,0.0
153.49000549316406,153.55569458007812,153.3699951171875,153.50999450683594,94598,0.0,0.0
153.52000427246094,153.71629333496094,153.4687042236328,153.697998046875,106365,0.0,0.0
153.71600341796875,153.83880615234375,153.61000061035156,153.77000427246094,167208,0.0,0.0
153.77000427246094,153.8699951171875,153.6999969482422,153.7899932861328,105533,0.0,0.0
153.77999877929688,153.92999267578125,153.7100067138672,153.7100067138672,133327,0.0,0.0
153.6999969482422,153.77000427246094,153.6300048828125,153.7100067138672,117889,0.0,0.0
153.6999969482422,153.6999969482422,153.57000732421875,153.58999633789062,109593,0.0,0.0
153.5919952392578,153.72999572753906,153.52999877929688,153.6199951171875,98529,0.0,0.0
153.6300048828125,153.7100067138672,153.60000610351562,153.64999389648438,85988,0.0,0.0
153.67999267578125,153.80999755859375,153.56500244140625,153.66000366210938,143171,0.0,0.0
153.6699981689453,153.77999877929688,153.66000366210938,153.74000549316406,100504,0.0,0.0
153.72999572753906,154.1199951171875,153.7209930419922,154.08999633789062,305688,0.0,0.0
154.0800018310547,154.3300018310547,154.0399932861328,154.24009704589844,254255,0.0,0.0
154.25,154.2949981689453,154.08999633789062,154.19000244140625,153877,0.0,0.0
154.2100067138672,154.24000549316406,154.06500244140625,154.2100067138672,99596,0.0,0.0
154.22999572753906,154.22999572753906,154.05999755859375,154.19500732421875,97962,0.0,0.0
154.19180297851562,154.27000427246094,154.1199951171875,154.1501007080078,105908,0.0,0.0
154.17820739746094,154.22999572753906,154.1199951171875,154.1802978515625,89486,0.0,0.0
154.17999267578125,154.3300018310547,154.14999389648438,154.22970581054688,115018,0.0,0.0
154.22999572753906,154.2550048828125,154.11000061035156,154.14999389648438,90312,0.0,0.0
154.16000366210938,154.2279052734375,154.14999389648438,154.2187957763672,65847,0.0,0.0
154.22999572753906,154.42999267578125,154.16000366210938,154.39999389648438,132983,0.0,0.0
154.38999938964844,154.47000122070312,154.1999969482422,154.25540161132812,141058,0.0,0.0
154.25759887695312,154.25759887695312,154.02499389648438,154.0500030517578,157570,0.0,0.0
154.05999755859375,154.1544952392578,154.0399932861328,154.1300048828125,82239,0.0,0.0
154.13499450683594,154.2100067138672,154.0449981689453,154.19000244140625,102594,0.0,0.0
154.1804962158203,154.27999877929688,154.1195068359375,154.11990356445312,98392,0.0,0.0
154.1199951171875,154.16000366210938,154.0220947265625,154.10009765625,78130,0.0,0.0
154.10499572753906,154.2100067138672,154.10499572753906,154.14999389648438,80195,0.0,0.0
154.14999389648438,154.24000549316406,154.05999755859375,154.2100067138672,93040,0.0,0.0
154.2100067138672,154.2100067138672,154.00999450683594,154.1540069580078,96580,0.0,0.0
154.16000366210938,154.36990356445312,154.1103057861328,154.3000030517578,159082,0.0,0.0
154.3000030517578,154.42999267578125,154.3000030517578,154.35000610351562,155664,0.0,0.0
154.34500122070312,154.42999267578125,154.26260375976562,154.3800048828125,96136,0.0,0.0
154.375,154.3800048828125,154.25,154.3000030517578,141234,0.0,0.0
154.2899932861328,154.3155975341797,154.13999938964844,154.17689514160156,128960,0.0,0.0
